27.575 0.10285 61.627
27.6 0.10277 61.572
27.625 0.10269 61.518
27.65 0.10261 61.464
27.675 0.10253 61.41
27.7 0.10245 61.355
27.725 0.10237 61.301
27.75 0.10229 61.247
27.775 0.10222 61.193
27.8 0.10214 61.139
27.825 0.10206 61.085
27.85 0.10198 61.032
27.875 0.1019 60.978
27.9 0.10182 60.924
27.925 0.10175 60.87
27.95 0.10167 60.817
27.975 0.10159 60.763
28 0.10151 60.71
28.025 0.10144 60.656
28.05 0.10136 60.603
28.075 0.10128 60.549
28.1 0.1012 60.496
28.125 0.10113 60.443
28.15 0.10105 60.389
28.175 0.10097 60.336
28.2 0.10089 60.283
28.225 0.10082 60.23
28.25 0.10074 60.177
28.275 0.10066 60.124
28.3 0.10059 60.071
28.325 0.10051 60.018
28.35 0.10043 59.965
28.375 0.10036 59.912
28.4 0.10028 59.859
28.425 0.1002 59.807
28.45 0.10013 59.754
28.475 0.10005 59.701
28.5 0.099976 59.649
28.525 0.099901 59.596
28.55 0.099825 59.544
28.575 0.099749 59.491
28.6 0.099673 59.439
28.625 0.099598 59.387
28.65 0.099522 59.334
28.675 0.099447 59.282
28.7 0.099372 59.23
28.725 0.099296 59.178
28.75 0.099221 59.126
28.775 0.099146 59.073
28.8 0.099071 59.021
28.825 0.098996 58.969
28.85 0.098922 58.917
28.875 0.098847 58.866
28.9 0.098772 58.814
28.925 0.098698 58.762
28.95 0.098623 58.71
28.975 0.098549 58.658
29 0.098475 58.607
29.025 0.0984 58.555
29.05 0.098326 58.504
29.075 0.098252 58.452
29.1 0.098178 58.401
29.125 0.098104 58.349
29.15 0.09803 58.298
29.175 0.097957 58.246
29.2 0.097883 58.195
29.225 0.09781 58.144
29.25 0.097736 58.093
29.275 0.097663 58.041
29.3 0.097589 57.99
29.325 0.097516 57.939
29.35 0.097443 57.888
29.375 0.09737 57.837
